_id,brand,category,code,cpu1,cpu2,cpu3,design,disk,full_name,img,name,price,ram,rating,release,screen1,screen2,size,vga1,vga2
622a1d6534eebec0045fe32b, GIGABYTE , Laptop ,220042001698,i5,10500H,2.5GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  GIGABYTE  i5 10500H 2.5GHz 16 GB Card rời RTX 3060 6GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/260156/Slider/vi-vn-gigabyte-gaming-g5-i5-kc5s11130sb-3.jpg,Laptop,29990000,16 GB,4.0,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,"15.6""",Full HD (1920 x 1080),Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,Card rời,RTX 3060 6GB
622a1d6534eebec0045fe34b, MSI , Laptop ,220042001673,i7,11800H,2.30 GHz,Nắp lưng và chiếu nghỉ tay bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i7 11800H 2.30 GHz 16 GB Card rời RTX 3050Ti 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/256566/Slider/vi-vn-msi-gaming-pulse-gl66-11udk-i7-816vn-3.jpg,Laptop,33990000,16 GB,2.0,Dài 359 mm - Rộng 259 mm - Dày 23.95 mm - Nặng 2.25 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 259 mm - Dày 23.95 mm - Nặng 2.25 kg,Card rời,RTX 3050Ti 4GB
622a1d6534eebec0045fe34f, Dell , Laptop ,220042001892,Ryzen 7,5800H,3.2GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))","Laptop  Dell  Ryzen 7 5800H 3.2GHz 16 GB Card rời RTX 3050Ti 4GB 15.6"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/271089/dell-gaming-g15-5515-r7-70266675-3.jpg,Laptop,32990000,16 GB,0.0,Dài 357.2 mm - Rộng 272.1 mm - Dày 25 mm - Nặng 2.81 kg,"15.6""",Full HD (1920 x 1080),Dài 357.2 mm - Rộng 272.1 mm - Dày 25 mm - Nặng 2.81 kg,Card rời,RTX 3050Ti 4GB
622a1d6534eebec0045fe32e, Dell , Laptop ,220042001813,i7,11800H,2.30 GHz,Vỏ kim loại,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  Dell  i7 11800H 2.30 GHz 16 GB Card rời RTX 3050 4GB 17"" 4K/UHD+ (3840 x 2400)",https://cdn.tgdd.vn/Products/Images/44/268712/Slider/vi-vn-dell-xps-17-9710-i7-xps7i7001w1-3.jpg,Laptop,82990000,16 GB,0.0,Dài 374.48 mm - Rộng 248.08 mm - Dày 13.15 mm - Nặng 2.53 kg,"17""",4K/UHD+ (3840 x 2400),Dài 374.48 mm - Rộng 248.08 mm - Dày 13.15 mm - Nặng 2.53 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe360, MSI , Laptop ,220042001656,i7,11800H,2.30 GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i7 11800H 2.30 GHz 8 GB Card rời RTX 3050 4GB 17.3"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/255289/Slider/vi-vn-msi-katana-gf76-11uc-i7-441vn-2.jpg,Laptop,29990000,8 GB,5.0,Dài 398 mm - Rộng 273 mm - Dày 25.2 mm - Nặng 2.6 kg,"17.3""",Full HD (1920 x 1080),Dài 398 mm - Rộng 273 mm - Dày 25.2 mm - Nặng 2.6 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe32f, MSI , Laptop ,220042001542,i7,11800H,2.30 GHz,Vỏ kim loại,2 TB SSD NVMe PCIe,"Laptop  MSI  i7 11800H 2.30 GHz 32 GB Card rời RTX 3080 16GB 15.6"" QHD (2560 x 1440)",https://cdn.tgdd.vn/Products/Images/44/249151/Slider/vi-vn-msi-gaming-ge66-raider-11uh-i7-259vn-2.jpg,Laptop,77990000,32 GB,0.0,Dài 358 mm - Rộng 267 mm - Dày 23.4 mm - Nặng 2.38 Kg,"15.6""",QHD (2560 x 1440),Dài 358 mm - Rộng 267 mm - Dày 23.4 mm - Nặng 2.38 Kg,Card rời,RTX 3080 16GB
622a1d6534eebec0045fe36c, Asus , Laptop ,220042001805,i7,1165G7,2.8GHz,Vỏ kim loại nguyên khối,512 GB SSD NVMe PCIe,"Laptop  Asus  i7 1165G7 2.8GHz 16 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/268667/Slider/vi-vn-asus-zenbook-ux425e-i7-ki843w-3.jpg,Laptop,30690000,16 GB,0.0,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,"14""",Full HD (1920 x 1080),Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe336, MSI , Laptop ,220042001462,i7,11800H,2.30 GHz,Vỏ kim loại,1 TB SSD M.2 PCIe,"Laptop  MSI  i7 11800H 2.30 GHz 16 GB Card rời RTX 3070 8GB 17.3"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/242204/Slider/vi-vn-msi-gp76-11ug-i7-435vn-2.jpg,Laptop,52990000,16 GB,0.0,Dài 397 mm - Rộng 284 mm - Dày 25.9 mm - Nặng 2.9 kg,"17.3""",Full HD (1920 x 1080),Dài 397 mm - Rộng 284 mm - Dày 25.9 mm - Nặng 2.9 kg,Card rời,RTX 3070 8GB
622a1d6534eebec0045fe37a, Lenovo , Laptop ,220042001860,i7,1165G7,2.8GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))","Laptop  Lenovo  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/270144/Slider/vi-vn-lenovo-thinkbook-14s-yoga-itl-i7-20we007pvn-3.jpg,Laptop,28890000,8 GB,0.0,Dài 320 mm - Rộng 216 mm - Dày 16.9 mm - Nặng 1.5 kg,"14""",Full HD (1920 x 1080),Dài 320 mm - Rộng 216 mm - Dày 16.9 mm - Nặng 1.5 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe343, HP , Laptop ,220042001743,i5,1135G7,2.4GHz,Vỏ kim loại,512 GB SSD NVMe PCIe,"Laptop  HP  i5 1135G7 2.4GHz 16 GB Card rời NVIDIA QuadroT500, 4GB 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/264438/Slider/vi-vn-hp-zbook-firefly-14-g8-i5-275v5av-4.jpg,Laptop,39890000,16 GB,0.0,Dài 323 mm - Rộng 214.6 mm - Dày 17.9 mm - Nặng 1.35 kg,"14""",Full HD (1920 x 1080),Dài 323 mm - Rộng 214.6 mm - Dày 17.9 mm - Nặng 1.35 kg,Card rời,"NVIDIA QuadroT500, 4GB"
622a1d6534eebec0045fe37c, Lenovo , Laptop ,220042001902,i5,11300H,3.1GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))","Laptop  Lenovo  i5 11300H 3.1GHz 16 GB Card rời MX450 2GB 16"" WQXGA (2560 x 1600)",//cdn.tgdd.vn/Products/Images/44/271783/lenovo-ideapad-5-pro-16ihu6-i5-82l9004xvn-3.jpg,Laptop,27990000,16 GB,0.0,Dài 356 mm - Rộng 251 mm - Dày 18.4 mm - Nặng 1.9 kg,"16""",WQXGA (2560 x 1600),Dài 356 mm - Rộng 251 mm - Dày 18.4 mm - Nặng 1.9 kg,Card rời,MX450 2GB
622a1d6534eebec0045fe358, Asus , Laptop ,220042001879,i5,1135G7,2.4GHz,Vỏ kim loại,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/270920/asus-zenbook-ux482ea-i5-ka397w-3.jpg,Laptop,32990000,8 GB,0.0,Dài 324 mm - Rộng 222 mm - Dày 17.3 mm - Nặng 1.62 kg,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 222 mm - Dày 17.3 mm - Nặng 1.62 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe381, MacBook , Laptop ,220042001279,Apple M1,,,Vỏ kim loại nguyên khối,256 GB SSD,"Laptop  MacBook  Apple M1   8 GB Card tích hợp 7 nhân GPU 13.3"" Retina (2560 x 1600)",https://cdn.tgdd.vn/Products/Images/44/231244/Slider/apple-macbook-air-2020-mgn63saa-291120-0227360.jpg,Laptop,28490000,8 GB,4.2,Dài 304.1 mm - Rộng 212.4 mm - Dày 4.1 mm đến 16.1 mm - Nặng 1.29 kg,"13.3""",Retina (2560 x 1600),Dài 304.1 mm - Rộng 212.4 mm - Dày 4.1 mm đến 16.1 mm - Nặng 1.29 kg,Card tích hợp,7 nhân GPU
622a1d6534eebec0045fe363, HP , Laptop ,220042001265,i7,1165G7,2.8GHz,Vỏ kim loại nguyên khối,512 GB SSD NVMe PCIe,"Laptop  HP  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/230240/Slider/hp-envy-13-ba1030tu-i7-2k0b6pa-121120-0902130.jpg,Laptop,30690000,8 GB,0.0,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.9 mm - Nặng 1.236 kg,"13.3""",Full HD (1920 x 1080),Dài 306.5 mm - Rộng 194.6 mm - Dày 16.9 mm - Nặng 1.236 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe383, Asus , Laptop ,220042001690,i5,1135G7,2.4GHz,Vỏ kim loại nguyên khối,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080) OLED",https://cdn.tgdd.vn/Products/Images/44/259620/Slider/vi-vn-asus-zenbook-flip-ux363ea-i5-hp726w-3.jpg,Laptop,27990000,8 GB,5.0,Dài 305 mm - Rộng 211 mm - Dày từ 11.9 mm đến 13.9 mm - Nặng 1.3 kg,"13.3""",Full HD (1920 x 1080) OLED,Dài 305 mm - Rộng 211 mm - Dày từ 11.9 mm đến 13.9 mm - Nặng 1.3 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe36f, Acer , Laptop ,220042001480,i7,11800H,2.30 GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Acer  i7 11800H 2.30 GHz 8 GB Card rời RTX 3050Ti 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/247240/Slider/vi-vn-acer-nitro-5-gaming-an515-57-74nu-i7-nhqd9sv001-2.jpg,Laptop,29990000,8 GB,0.0,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Card rời,RTX 3050Ti 4GB
622a1d6534eebec0045fe384, Lenovo , Laptop ,220042001915,i5,1135G7,2.4GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))","Laptop  Lenovo  i5 1135G7 2.4GHz 16 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/273064/lenovo-thinkbook-14s-yoga-itl-i5-20we007nvn-3.jpg,Laptop,26990000,16 GB,0.0,Dài 320 mm - Rộng 216 mm - Dày 16.9 mm - Nặng 1.5 kg,"14""",Full HD (1920 x 1080),Dài 320 mm - Rộng 216 mm - Dày 16.9 mm - Nặng 1.5 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe37f, Lenovo , Laptop ,220042001770,i7,1165G7,2.8GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))","Laptop  Lenovo  i7 1165G7 2.8GHz 16 GB Card rời MX450 2GB 14"" 2.2K (2240x1400)",//cdn.tgdd.vn/Products/Images/44/265804/lenovo-ideapad-5-pro-14itl6-i7-82l30093vn-3-1.jpg,Laptop,28490000,16 GB,4.0,Dài 312.2 mm - Rộng 221 mm - Dày 17.99 mm - Nặng 1.41 kg,"14""",2.2K (2240x1400),Dài 312.2 mm - Rộng 221 mm - Dày 17.99 mm - Nặng 1.41 kg,Card rời,MX450 2GB
622a1d6534eebec0045fe38c, Dell , Laptop ,220042001797,i7,1165G7,2.8GHz,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,512 GB SSD NVMe PCIe,"Laptop  Dell  i7 1165G7 2.8GHz 8 GB Card rời MX330 2GB 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/267557/Slider/vi-vn-dell-vostro-3400-i7-v4i7015w1-3.jpg,Laptop,25990000,8 GB,0.0,2021,"14""",Full HD (1920 x 1080),2021,Card rời,MX330 2GB
622a1d6534eebec0045fe3a8, Dell , Laptop ,220042001832,Ryzen 7,5700U,1.8GHz,Vỏ nhựa - nắp lưng bằng kim loại,512 GB SSD NVMe PCIe,"Laptop  Dell  Ryzen 7 5700U 1.8GHz 8 GB Card tích hợp Radeon 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/269308/Slider/vi-vn-dell-inspiron-14-5415-r7-tx4h61-3.jpg,Laptop,23990000,8 GB,0.0,Dài 321.2 mm - Rộng 212.8 mm - Dày 17.9 mm - Nặng 1.44 kg,"14""",Full HD (1920 x 1080),Dài 321.2 mm - Rộng 212.8 mm - Dày 17.9 mm - Nặng 1.44 kg,Card tích hợp,Radeon
622a1d6534eebec0045fe393, GIGABYTE , Laptop ,220042001699,i5,11400H,2.7GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  GIGABYTE  i5 11400H 2.7GHz 16 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/260157/Slider/vi-vn-gigabyte-g5-i5-gd51s1123sh-3.jpg,Laptop,26990000,16 GB,0.0,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,"15.6""",Full HD (1920 x 1080),Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe3ad, MSI , Laptop ,220042001803,i7,10750H,2.6GHz,Vỏ nhựa - nắp lưng bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i7 10750H 2.6GHz 8 GB Card rời GTX 1650 Max-Q 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/268637/Slider/vi-vn-msi-gaming-gf63-thin-10sc-i7-813vn-3.jpg,Laptop,22990000,8 GB,0.0,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,Card rời,GTX 1650 Max-Q 4GB
622a1d6534eebec0045fe39a, Asus , Laptop ,220042001495,i5,1135G7,2.4GHz,Vỏ kim loại nguyên khối,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080) OLED",https://cdn.tgdd.vn/Products/Images/44/247526/Slider/vi-vn-asus-zenbook-ux325ea-i5-kg363t-3.jpg,Laptop,24290000,8 GB,4.1,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,"13.3""",Full HD (1920 x 1080) OLED,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3c9, Asus , Laptop ,220042001615,i5,1135G7,2.4GHz,Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/252400/Slider/vi-vn-asus-vivobook-a515ep-i5-bn544t-3.jpg,Laptop,20790000,8 GB,4.3,2021,"15.6""",Full HD (1920 x 1080),2021,Card rời,MX330 2GB
622a1d6534eebec0045fe3c3, Acer , Laptop ,220042001885,i5,10300H,2.5GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Acer  i5 10300H 2.5GHz 8 GB Card rời GTX 1650 4GB 15.6"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/271042/acer-aspire-7-gaming-a715-75g-58u4-i5-nhq97sv004-3.jpg,Laptop,21990000,8 GB,0.0,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,Card rời,GTX 1650 4GB
622a1d6534eebec0045fe3d5, Asus , Laptop ,220042001880,i5,1135G7,2.4GHz,Vỏ kim loại,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/270921/asus-vivobook-s533ea-i5-bn462w-3.jpg,Laptop,20590000,8 GB,0.0,Dài 359.8 mm - Rộng 233.8 mm - Dày 16.1 mm - Nặng 1.8 kg,"15.6""",Full HD (1920 x 1080),Dài 359.8 mm - Rộng 233.8 mm - Dày 16.1 mm - Nặng 1.8 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3cf, Acer , Laptop ,220042001479,i5,1135G7,2.4GHz,Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,1 TB SSD M.2 PCIe,"Laptop  Acer  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/247242/Slider/vi-vn-acer-aspire-a514-54-53t8-i5-nxa2asv006-2.jpg,Laptop,19990000,8 GB,3.4,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3dd, Asus , Laptop ,220042001397,i5,1135G7,2.4GHz,Vỏ nhựa - nắp lưng bằng kim loại,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/238023/Slider/vi-vn-asus-vivobook-flip-tp470ea-i5-ec029t-2.jpg,Laptop,20090000,8 GB,0.0,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3f9, Asus , Laptop ,220042001591,i5,1135G7,2.4GHz,Dài 360.2 mm - Rộng 234.9 mm - Dày 19.9 mm - Nặng 1.8 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/251529/Slider/asus-vivobook-x515ep-i5-1135g7-8gb-512gb637686152109789751.jpg,Laptop,18990000,8 GB,3.4,2021,"15.6""",Full HD (1920 x 1080),2021,Card rời,MX330 2GB
622a1d6534eebec0045fe3e1, MSI , Laptop ,220042001594,i5,1155G7,2.5GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i5 1155G7 2.5GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/251675/Slider/vi-vn-msi-modern-15-a11mu-i5-680vn-3.jpg,Laptop,19090000,8 GB,4.3,Dài 356.8 mm - Rộng 233.75 mm - Dày 16.9 mm - Nặng 1.6 kg,"15.6""",Full HD (1920 x 1080),Dài 356.8 mm - Rộng 233.75 mm - Dày 16.9 mm - Nặng 1.6 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe403, Asus , Laptop ,220042001693,i5,1135G7,2.4GHz,Dài 325.4 mm - Rộng 216 mm - Dày 19.9 mm - Nặng 1.55 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/260047/Slider/vi-vn-asus-vivobook-x415ea-i5-eb637w-3.jpg,Laptop,17790000,8 GB,4.1,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3f1, Asus , Laptop ,220042001487,i5,1135G7,2.4GHz,Dài 325.4 mm - Rộng 216 mm - Dày 19.9 mm - Nặng 1.55 kg,Hỗ trợ khe cắm HDD SATA,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/247287/Slider/vi-vn-asus-vivobook-x415ea-i5-eb637t-3.jpg,Laptop,17590000,8 GB,4.2,2020,"14""",Full HD (1920 x 1080),2020,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe405, Asus , Laptop ,220042001894,i3,1115G4,3GHz,Vỏ nhựa - nắp lưng bằng kim loại,512 GB SSD NVMe PCIe,"Laptop  Asus  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/271548/asus-vivobook-tp470ea-i3-ec346w-3.jpg,Laptop,16590000,4 GB,0.0,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,Card tích hợp,Intel UHD
622a1d6534eebec0045fe41e, HP , Laptop ,220042001862,i3,1005G1,1.2GHz,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.414 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" HD (1366 x 768)",//cdn.tgdd.vn/Products/Images/44/270149/hp-240-g8-i3-519a5pa-3.jpg,Laptop,12990000,4 GB,4.0,2021,"14""",HD (1366 x 768),2021,Card tích hợp,Intel UHD
622a1d6534eebec0045fe408, Dell , Laptop ,220042001711,i3,1115G4,3GHz,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Dell  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/260358/Slider/vi-vn-dell-vostro-3400-i3-70270644-3.jpg,Laptop,15890000,8 GB,5.0,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel UHD
622a1d6534eebec0045fe424, Acer , Laptop ,220042001920,i3,1115G4,3GHz,Dài 363.4 mm - Rộng 238.4 mm - Dày 19.9 mm - Nặng 1.7 kg,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Acer  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/273431/acer-aspire-a315-58-35ag-i3-nxaddsv00b-fix-03.jpg,Laptop,12490000,4 GB,0.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card tích hợp,Intel UHD
622a1d6534eebec0045fe415, HP , Laptop ,220042001849,i3,1125G4,2GHz,Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/270098/hp-pavilion-14-dv0520tu-i3-win11-46l92pa-3.jpg,Laptop,14590000,4 GB,0.0,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel UHD
622a1d6534eebec0045fe429, Chuwi , Laptop ,220042001856,Celeron,N5100,1.1 Ghz,Vỏ kim loại,256 GB SSD NVMe PCIe,"Laptop  Chuwi  Celeron N5100 1.1 Ghz 8 GB Card tích hợp Intel UHD 14"" 2.2K (2240x1400)",https://cdn.tgdd.vn/Products/Images/44/270141/Slider/vi-vn-chuwi-larkbook-x-n5100-3.jpg,Laptop,12790000,8 GB,0.0,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.4 kg,"14""",2.2K (2240x1400),Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.4 kg,Card tích hợp,Intel UHD
622a1d6534eebec0045fe420, itel , Laptop ,220042001767,i3,8109U,3GHz,Dài 365 mm - Rộng 226.1 mm - Dày 24.9 mm - Nặng 2.1 kg,256 GB SSD M.2 SATA 3 (Có thể tháo ra lắp thanh khác tối đa 1TB),"Laptop  itel  i3 8109U 3GHz 4 GB Card tích hợp Intel Iris Plus Graphics 655 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/265530/Slider/vi-vn-itel-spirit-1-i3-71006300035-4.jpg,Laptop,12990000,4 GB,0.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Plus Graphics 655
622a1d6534eebec0045fe42e, Chuwi , Laptop ,220042001859,Celeron,J4125,2GHz,Vỏ kim loại,256 GB SSD NVMe PCIe,Laptop  Chuwi  Celeron J4125 2GHz 8 GB Card tích hợp Intel UHD 600 13 inch 2K (2160 x 1440),https://cdn.tgdd.vn/Products/Images/44/270166/Slider/vi-vn-chuwi-gemibook-j4125-3.jpg,Laptop,9990000,8 GB,0.0,Dài 289 mm - Rộng 219 mm - Dày 17.75 mm - Nặng 1.34 kg,13 inch,2K (2160 x 1440),Dài 289 mm - Rộng 219 mm - Dày 17.75 mm - Nặng 1.34 kg,Card tích hợp,Intel UHD 600
